Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
btad_05_clahe,0.9825072886297376,0.9704481884052784,0.9568316736471179
Mean,0.9825072886297376,0.9704481884052784,0.9568316736471179
